id	policy_loss	critic_loss	performance	generalization
633	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8352064987796927	0.4485008476305644
634	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8332419628653908	0.45063597123098365
635	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8331365494654124	0.4511644441764652
636	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8318135000047235	0.4519814720448357
637	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8316201145980114	0.4527225073620251
638	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8311976905536115	0.4533114757083103
639	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8298577509061206	0.45402828939184614
640	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8298545884894293	0.4540922382201887
641	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8296149871800181	0.45626776212297954
642	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8291110236344402	0.4565972940643042
643	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8265096807923684	0.4567936693242109
644	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8219470263743135	0.45786060075190255
645	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8193596644589862	0.45822863474701603
646	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8176634292805954	0.45866893518203294
647	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8442059554190704	0.41479825345507937
648	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.843813984165977	0.42006203519191104
649	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.843761714658411	0.4210353980587648
650	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8435870944434514	0.42190287086999867
651	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8435716546379578	0.42342217883507677
652	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8431954522790912	0.42571264533738573
653	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8431081045034191	0.426702510292768
654	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8429281951488814	0.4285086217209545
655	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8427748130548701	0.4306599064260243
656	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8425755141809125	0.43359824266087743
657	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8414014850602789	0.4363606379963353
658	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8407945879147274	0.4375098250558335
659	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.839764660621178	0.4425068032141596
660	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8386262117398895	0.44303392494852534
661	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8372325722387872	0.44528136358171894
662	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8348690546968923	0.44681726460303356
663	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8347588042058487	0.4480079849554341
664	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8332233972764856	0.4496370386390737
665	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8323382963033574	0.4506236135853241
666	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8317008986121177	0.4507169634636676
667	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8316287930400297	0.4517825817788638
668	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8304385688345776	0.4526078807692379
669	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8294004597425344	0.4542121785656212
670	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8282326832727339	0.4549491597385234
671	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8281096810992756	0.45526632023635744
672	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8276683154246499	0.45586812105533914
673	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8273310161157746	0.45604651321577155
674	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8269878898031205	0.456140345963509
675	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8235721287502668	0.4565809639709235
676	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8221289755419093	0.45676825413234345
677	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8203651091148599	0.4576702330970039
678	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8154252286069994	0.4576835763962247
679	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8129963953003861	0.45795998952029415
680	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8438313493573308	0.41117537319011266
681	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8437583401352238	0.4161722300395313
682	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8432278038315404	0.4176819040139707
683	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8431650212791655	0.4200278290574772
684	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8429689121181325	0.42137381632036297
685	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8427339197185051	0.42142108157237845
686	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8424019875667673	0.4296397309183951
687	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8418654472569246	0.4300446892754989
688	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8414947254480843	0.43141780690462833
689	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8412823108251721	0.43621168192716486
690	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8395339188490332	0.43888598756155023
691	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8392992111119444	0.44083493572848675
692	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8384614171612762	0.4410606639699414
693	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8383582091023444	0.4428125555834514
694	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8370932189727943	0.44465154410172225
695	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8355091649902526	0.44500876034193243
696	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8353600150941493	0.4451615311019317
697	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8341733852627985	0.446804596880627
698	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8322201652810441	0.44993983549597666
699	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8314396272375828	0.4516924221225782
700	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(next_state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8308723144806887	0.45177198088394804
701	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8299657058474168	0.45223137760464976
702	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8292972030209376	0.4534952645047137
703	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8288037480634647	0.45366075281304435
704	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8278765871925254	0.4538804769297661
